,Date,Time,Außentemperatur Aktuell[SYSTEM0],Wärmeanforderung Fernsteuerung (N1) Aktuell[SYSTEM0],Leistungsanforderung Fernsteuerung (N1) Aktuell[SYSTEM0],Istleistung Aktuell[WE0],Kesseltemperatur Aktuell[WE0],Wärmeleistung VPT Aktuell[WE0],Tageswärmemenge (Vortag) Gesamt[WE0],Tageswärmemenge (Vortag) Heizbetrieb[WE0],Tageswärmemenge (Vortag) Warmwasserbetrieb[WE0],Raumsolltemperatur Aktuell[HZK0],Unnamed: 12
1394,25.04.2022,01:01:49,13.2,0,0,0.0,30.6,0.0,36.6,36.6,0.0,16.0,
1395,25.04.2022,01:02:29,13.2,0,0,0.0,30.8,0.0,36.6,36.6,0.0,16.0,
1396,25.04.2022,01:03:09,13.2,0,0,0.0,31.1,0.0,36.6,36.6,0.0,16.0,
1397,25.04.2022,01:03:49,13.2,0,0,0.0,31.4,0.0,36.6,36.6,0.0,16.0,
1398,25.04.2022,01:04:29,13.2,0,0,0.0,31.7,0.0,36.6,36.6,0.0,16.0,
1399,25.04.2022,01:05:09,13.2,0,0,0.0,31.9,0.0,36.6,36.6,0.0,16.0,
1400,25.04.2022,01:05:49,13.2,0,0,0.0,32.1,0.0,36.6,36.6,0.0,16.0,
1401,25.04.2022,01:06:29,13.1,0,0,0.0,32.1,0.0,36.6,36.6,0.0,16.0,
1402,25.04.2022,01:07:09,13.1,0,0,0.0,32.2,0.0,36.6,36.6,0.0,16.0,
1403,25.04.2022,01:07:49,13.1,0,0,0.0,32.3,0.0,36.6,36.6,0.0,16.0,
1404,25.04.2022,01:08:29,13.1,0,0,0.0,32.5,0.0,36.6,36.6,0.0,16.0,
1405,25.04.2022,01:09:09,13.1,0,0,0.0,32.6,0.0,36.6,36.6,0.0,16.0,
1406,25.04.2022,01:09:49,13.1,0,0,0.0,32.8,0.0,36.6,36.6,0.0,16.0,
1407,25.04.2022,01:10:29,13.1,0,0,0.0,33.0,0.0,36.6,36.6,0.0,16.0,
1408,25.04.2022,01:11:09,13.1,0,0,0.0,33.1,0.0,36.6,36.6,0.0,16.0,
1409,25.04.2022,01:11:49,13.1,0,0,0.0,33.3,0.0,36.6,36.6,0.0,16.0,
1410,25.04.2022,01:12:29,13.1,0,0,0.0,33.4,0.0,36.6,36.6,0.0,16.0,
1411,25.04.2022,01:13:09,13.1,0,0,0.0,33.6,0.0,36.6,36.6,0.0,16.0,
1412,25.04.2022,01:13:49,13.1,0,0,0.0,33.6,0.0,36.6,36.6,0.0,16.0,
1413,25.04.2022,01:14:29,13.1,0,0,0.0,33.6,0.0,36.6,36.6,0.0,16.0,
1414,25.04.2022,01:15:09,13.1,0,0,0.0,33.7,0.0,36.6,36.6,0.0,16.0,
1415,25.04.2022,01:15:49,13.1,0,0,0.0,33.8,0.0,36.6,36.6,0.0,16.0,
1416,25.04.2022,01:16:29,13.1,0,0,0.0,33.9,0.0,36.6,36.6,0.0,16.0,
1417,25.04.2022,01:17:09,13.1,0,0,0.0,34.0,0.0,36.6,36.6,0.0,16.0,
1418,25.04.2022,01:17:49,13.1,0,0,0.0,34.1,0.0,36.6,36.6,0.0,16.0,
1419,25.04.2022,01:18:29,13.1,0,0,0.0,34.2,0.0,36.6,36.6,0.0,16.0,
1420,25.04.2022,01:19:09,13.1,0,0,0.0,34.3,0.1,36.6,36.6,0.0,16.0,
1421,25.04.2022,01:19:49,13.1,0,0,0.0,33.5,0.7,36.6,36.6,0.0,16.0,
1422,25.04.2022,01:20:29,13.1,0,0,0.0,32.4,1.7,36.6,36.6,0.0,16.0,
1423,25.04.2022,01:21:09,13.1,0,0,0.0,30.2,1.0,36.6,36.6,0.0,16.0,
1424,25.04.2022,01:21:49,13.1,0,0,0.0,29.8,0.0,36.6,36.6,0.0,16.0,
1425,25.04.2022,01:22:29,13.1,0,0,0.0,30.5,0.0,36.6,36.6,0.0,16.0,
1426,25.04.2022,01:23:09,13.1,0,0,0.0,29.9,1.3,36.6,36.6,0.0,16.0,
1427,25.04.2022,01:23:49,13.1,0,0,0.0,28.5,0.0,36.6,36.6,0.0,16.0,
1428,25.04.2022,01:24:29,13.1,0,0,0.0,29.7,0.0,36.6,36.6,0.0,16.0,
1429,25.04.2022,01:25:09,13.1,0,0,0.0,29.8,1.0,36.6,36.6,0.0,16.0,
1430,25.04.2022,01:25:49,13.1,0,0,0.0,28.5,0.0,36.6,36.6,0.0,16.0,
1431,25.04.2022,01:26:29,13.1,0,0,0.0,29.2,0.0,36.6,36.6,0.0,16.0,
1432,25.04.2022,01:27:09,13.1,0,0,0.0,29.6,0.3,36.6,36.6,0.0,16.0,
1433,25.04.2022,01:27:49,13.1,0,0,0.0,28.8,0.9,36.6,36.6,0.0,16.0,
1434,25.04.2022,01:28:29,13.1,0,0,0.0,28.2,0.0,36.6,36.6,0.0,16.0,
1435,25.04.2022,01:29:09,13.1,0,0,0.0,29.3,0.0,36.6,36.6,0.0,16.0,
1436,25.04.2022,01:29:49,13.1,0,0,0.0,29.3,1.0,36.6,36.6,0.0,16.0,
1437,25.04.2022,01:30:29,13.1,0,0,0.0,28.1,0.1,36.6,36.6,0.0,16.0,
1438,25.04.2022,01:31:09,13.2,0,0,0.0,28.7,0.0,36.6,36.6,0.0,16.0,
1439,25.04.2022,01:31:49,13.1,0,0,0.0,29.2,0.1,36.6,36.6,0.0,16.0,
1440,25.04.2022,01:32:29,13.1,0,0,0.0,28.7,0.7,36.6,36.6,0.0,16.0,
1441,25.04.2022,01:33:09,13.2,0,0,0.0,27.9,0.0,36.6,36.6,0.0,16.0,
1442,25.04.2022,01:33:49,13.1,0,0,0.0,29.0,0.0,36.6,36.6,0.0,16.0,
1443,25.04.2022,01:34:29,13.1,0,0,0.0,29.2,0.7,36.6,36.6,0.0,16.0,
1444,25.04.2022,01:35:09,13.2,0,0,0.0,28.2,0.5,36.6,36.6,0.0,16.0,
1445,25.04.2022,01:35:49,13.2,0,0,0.0,27.9,0.0,36.6,36.6,0.0,16.0,
1446,25.04.2022,01:36:29,13.2,0,0,0.0,28.9,0.0,36.6,36.6,0.0,16.0,
1447,25.04.2022,01:37:09,13.2,0,0,0.0,29.0,0.8,36.6,36.6,0.0,16.0,
1448,25.04.2022,01:37:49,13.2,0,0,0.0,28.1,0.3,36.6,36.6,0.0,16.0,
1449,25.04.2022,01:38:29,13.2,0,0,0.0,27.7,0.0,36.6,36.6,0.0,16.0,
1450,25.04.2022,01:39:09,13.2,0,0,0.0,28.6,0.0,36.6,36.6,0.0,16.0,
1451,25.04.2022,01:39:49,13.2,0,0,0.0,28.9,0.6,36.6,36.6,0.0,16.0,
1452,25.04.2022,01:40:29,13.2,0,0,0.0,28.2,0.4,36.6,36.6,0.0,16.0,
1453,25.04.2022,01:41:09,13.2,0,0,0.0,27.8,0.3,36.6,36.6,0.0,16.0,
1454,25.04.2022,01:41:49,13.2,0,0,0.0,27.5,0.0,36.6,36.6,0.0,16.0,
1455,25.04.2022,01:42:29,13.2,0,0,0.0,28.5,0.0,36.6,36.6,0.0,16.0,
1456,25.04.2022,01:43:09,13.2,0,0,0.0,28.8,0.6,36.6,36.6,0.0,16.0,
1457,25.04.2022,01:43:49,13.2,0,0,0.0,28.0,0.4,36.6,36.6,0.0,16.0,
1458,25.04.2022,01:44:29,13.2,0,0,0.0,27.6,0.0,36.6,36.6,0.0,16.0,
1459,25.04.2022,01:45:09,13.2,0,0,0.0,28.3,0.0,36.6,36.6,0.0,16.0,
1460,25.04.2022,01:45:49,13.2,0,0,0.0,28.8,0.3,36.6,36.6,0.0,16.0,
1461,25.04.2022,01:46:29,13.2,0,0,0.0,28.0,0.6,36.6,36.6,0.0,16.0,
1462,25.04.2022,01:47:09,13.2,0,0,0.0,27.7,0.0,36.6,36.6,0.0,16.0,
1463,25.04.2022,01:47:49,13.2,0,0,0.0,28.7,0.0,36.6,36.6,0.0,16.0,
1464,25.04.2022,01:48:29,13.1,0,0,0.0,28.6,0.9,36.6,36.6,0.0,16.0,
1465,25.04.2022,01:49:09,13.2,0,0,0.0,27.5,0.0,36.6,36.6,0.0,16.0,
1466,25.04.2022,01:49:49,13.2,0,0,0.0,28.4,0.0,36.6,36.6,0.0,16.0,
1467,25.04.2022,01:50:29,13.2,0,0,0.0,28.7,0.8,36.6,36.6,0.0,16.0,
1468,25.04.2022,01:51:09,13.2,0,0,0.0,27.7,0.0,36.6,36.6,0.0,16.0,
1469,25.04.2022,01:51:49,13.2,0,0,0.0,28.2,0.0,36.6,36.6,0.0,16.0,
1470,25.04.2022,01:52:29,13.2,0,0,0.0,28.6,0.4,36.6,36.6,0.0,16.0,
1471,25.04.2022,01:53:09,13.2,0,0,0.0,27.8,0.3,36.6,36.6,0.0,16.0,
1472,25.04.2022,01:53:49,13.2,0,0,0.0,28.1,0.0,36.6,36.6,0.0,16.0,
1473,25.04.2022,01:54:29,13.2,0,0,0.0,28.5,0.4,36.6,36.6,0.0,16.0,
1474,25.04.2022,01:55:09,13.2,0,0,0.0,27.7,0.2,36.6,36.6,0.0,16.0,
1475,25.04.2022,01:55:49,13.2,0,0,0.0,28.1,0.0,36.6,36.6,0.0,16.0,
1476,25.04.2022,01:56:29,13.2,0,0,0.0,28.5,0.5,36.6,36.6,0.0,16.0,
1477,25.04.2022,01:57:09,13.2,0,0,0.0,27.5,0.0,36.6,36.6,0.0,16.0,
1478,25.04.2022,01:57:49,13.2,0,0,0.0,28.1,0.0,36.6,36.6,0.0,16.0,
1479,25.04.2022,01:58:29,13.2,0,0,0.0,28.4,0.9,36.6,36.6,0.0,16.0,
1480,25.04.2022,01:59:09,13.2,0,0,0.0,27.3,0.0,36.6,36.6,0.0,16.0,
1481,25.04.2022,01:59:49,13.2,0,0,0.0,28.1,0.0,36.6,36.6,0.0,16.0,
1482,25.04.2022,02:00:29,13.2,0,0,0.0,28.2,1.0,36.6,36.6,0.0,16.0,
1483,25.04.2022,02:01:09,13.2,0,0,0.0,27.6,0.0,36.6,36.6,0.0,16.0,
1484,25.04.2022,02:01:49,13.2,0,0,0.0,28.2,0.0,36.6,36.6,0.0,16.0,
1485,25.04.2022,02:02:29,13.2,0,0,0.0,27.7,0.4,36.6,36.6,0.0,16.0,
1486,25.04.2022,02:03:09,13.1,0,0,0.0,27.8,0.0,36.6,36.6,0.0,16.0,
1487,25.04.2022,02:03:49,13.1,0,0,0.0,28.1,0.6,36.6,36.6,0.0,16.0,
1488,25.04.2022,02:04:29,13.1,0,0,0.0,27.2,0.0,36.6,36.6,0.0,16.0,
1489,25.04.2022,02:05:09,13.1,0,0,0.0,27.9,0.0,36.6,36.6,0.0,16.0,
1490,25.04.2022,02:05:49,13.2,0,0,0.0,27.9,1.1,36.6,36.6,0.0,16.0,
1491,25.04.2022,02:06:29,13.1,0,0,0.0,27.4,0.0,36.6,36.6,0.0,16.0,
1492,25.04.2022,02:07:09,13.1,0,0,0.0,27.8,0.1,36.6,36.6,0.0,16.0,
1493,25.04.2022,02:07:49,13.1,0,0,0.0,27.2,0.0,36.6,36.6,0.0,16.0,
1494,25.04.2022,02:08:29,13.1,0,0,0.0,27.6,0.0,36.6,36.6,0.0,16.0,
1495,25.04.2022,02:09:09,13.1,0,0,0.0,27.7,0.9,36.6,36.6,0.0,16.0,
1496,25.04.2022,02:09:49,13.1,0,0,0.0,27.3,0.0,36.6,36.6,0.0,16.0,
1497,25.04.2022,02:10:29,13.1,0,0,0.0,27.7,0.1,36.6,36.6,0.0,16.0,
1498,25.04.2022,02:11:09,13.1,0,0,0.0,27.1,0.0,36.6,36.6,0.0,16.0,
1499,25.04.2022,02:11:49,13.1,0,0,0.0,27.5,0.0,36.6,36.6,0.0,16.0,
1500,25.04.2022,02:12:29,13.1,0,0,0.0,27.6,0.8,36.6,36.6,0.0,16.0,
1501,25.04.2022,02:13:09,13.0,0,0,0.0,27.2,0.0,36.6,36.6,0.0,16.0,
1502,25.04.2022,02:13:49,13.0,0,0,0.0,27.5,0.1,36.6,36.6,0.0,16.0,
1503,25.04.2022,02:14:29,13.0,0,0,0.0,27.1,0.0,36.6,36.6,0.0,16.0,
1504,25.04.2022,02:15:09,13.0,0,0,0.0,27.7,0.0,36.6,36.6,0.0,16.0,
1505,25.04.2022,02:15:49,13.0,0,0,0.0,30.2,0.0,36.6,36.6,0.0,16.0,
1506,25.04.2022,02:16:29,13.0,0,0,0.0,31.2,0.0,36.6,36.6,0.0,16.0,
1507,25.04.2022,02:17:09,13.0,0,0,0.0,31.4,0.0,36.6,36.6,0.0,16.0,
1508,25.04.2022,02:17:49,12.9,0,0,0.0,31.3,0.1,36.6,36.6,0.0,16.0,
1509,25.04.2022,02:18:29,12.9,0,0,0.0,31.3,0.0,36.6,36.6,0.0,16.0,
1510,25.04.2022,02:19:09,12.9,0,0,0.0,31.3,0.0,36.6,36.6,0.0,16.0,
1511,25.04.2022,02:19:49,12.9,0,0,0.0,31.5,0.0,36.6,36.6,0.0,16.0,
1512,25.04.2022,02:20:29,12.9,0,0,0.0,31.6,0.0,36.6,36.6,0.0,16.0,
1513,25.04.2022,02:21:09,12.8,0,0,0.0,31.8,0.0,36.6,36.6,0.0,16.0,
1514,25.04.2022,02:21:49,12.7,0,0,0.0,32.0,0.0,36.6,36.6,0.0,16.0,
1515,25.04.2022,02:22:29,12.6,0,0,0.0,32.3,0.0,36.6,36.6,0.0,16.0,
1516,25.04.2022,02:23:09,12.6,0,0,0.0,32.6,0.0,36.6,36.6,0.0,16.0,
1517,25.04.2022,02:23:49,12.5,0,0,0.0,32.9,0.0,36.6,36.6,0.0,16.0,
1518,25.04.2022,02:24:29,12.5,0,0,0.0,33.2,0.0,36.6,36.6,0.0,16.0,
1519,25.04.2022,02:25:09,12.5,0,0,0.0,33.3,0.0,36.6,36.6,0.0,16.0,
1520,25.04.2022,02:25:49,12.4,0,0,0.0,33.4,0.0,36.6,36.6,0.0,16.0,
1521,25.04.2022,02:26:29,12.4,0,0,0.0,33.5,0.0,36.6,36.6,0.0,16.0,
1522,25.04.2022,02:27:09,12.3,0,0,0.0,33.6,0.0,36.6,36.6,0.0,16.0,
1523,25.04.2022,02:27:49,12.3,0,0,0.0,33.8,0.0,36.6,36.6,0.0,16.0,
1524,25.04.2022,02:28:29,12.2,0,0,0.0,33.9,0.0,36.6,36.6,0.0,16.0,
1525,25.04.2022,02:29:09,12.2,0,0,0.0,34.1,0.0,36.6,36.6,0.0,16.0,
1526,25.04.2022,02:29:49,12.1,0,0,0.0,34.3,0.0,36.6,36.6,0.0,16.0,
1527,25.04.2022,02:30:29,12.0,0,0,0.0,34.5,0.0,36.6,36.6,0.0,16.0,
1528,25.04.2022,02:31:09,12.0,0,0,0.0,34.6,0.0,36.6,36.6,0.0,16.0,
1529,25.04.2022,02:31:49,11.9,0,0,0.0,34.7,0.0,36.6,36.6,0.0,16.0,
1530,25.04.2022,02:32:29,11.8,0,0,0.0,34.8,0.0,36.6,36.6,0.0,16.0,
1531,25.04.2022,02:33:09,11.8,0,0,0.0,34.9,0.0,36.6,36.6,0.0,16.0,
1532,25.04.2022,02:33:49,11.7,0,0,0.0,35.1,0.0,36.6,36.6,0.0,16.0,
1533,25.04.2022,02:34:29,11.6,0,0,0.0,35.3,0.0,36.6,36.6,0.0,16.0,
1534,25.04.2022,02:35:09,11.5,0,0,0.0,35.4,0.0,36.6,36.6,0.0,16.0,
1535,25.04.2022,02:35:49,11.4,0,0,0.0,35.5,0.0,36.6,36.6,0.0,16.0,
1536,25.04.2022,02:36:29,11.4,0,0,0.0,35.6,0.0,36.6,36.6,0.0,16.0,
1537,25.04.2022,02:37:09,11.3,0,0,0.0,35.7,0.0,36.6,36.6,0.0,16.0,
1538,25.04.2022,02:37:49,11.2,0,0,0.0,35.8,0.0,36.6,36.6,0.0,16.0,
1539,25.04.2022,02:38:29,11.1,0,0,0.0,35.9,0.0,36.6,36.6,0.0,16.0,
1540,25.04.2022,02:39:09,11.0,0,0,0.0,35.9,0.0,36.6,36.6,0.0,16.0,
1541,25.04.2022,02:39:49,10.9,0,0,0.0,36.0,0.0,36.6,36.6,0.0,16.0,
1542,25.04.2022,02:40:29,10.9,0,0,0.0,36.1,0.0,36.6,36.6,0.0,16.0,
1543,25.04.2022,02:41:09,10.9,0,0,0.0,36.2,0.0,36.6,36.6,0.0,16.0,
1544,25.04.2022,02:41:49,10.8,0,0,0.0,37.0,0.0,36.6,36.6,0.0,16.0,
1545,25.04.2022,02:42:29,10.8,0,0,0.0,37.4,0.0,36.6,36.6,0.0,16.0,
1546,25.04.2022,02:43:09,10.8,0,0,0.0,37.9,0.0,36.6,36.6,0.0,16.0,
1547,25.04.2022,02:43:49,10.7,0,0,0.0,38.3,0.0,36.6,36.6,0.0,16.0,
1548,25.04.2022,02:44:29,10.7,0,0,0.0,38.5,0.0,36.6,36.6,0.0,16.0,
1549,25.04.2022,02:45:09,10.7,0,0,0.0,38.7,0.0,36.6,36.6,0.0,16.0,
1550,25.04.2022,02:45:49,10.6,0,0,0.0,38.9,0.0,36.6,36.6,0.0,16.0,
1551,25.04.2022,02:46:29,10.5,0,0,0.0,39.1,0.0,36.6,36.6,0.0,16.0,
1552,25.04.2022,02:47:09,10.5,0,0,0.0,39.5,0.0,36.6,36.6,0.0,16.0,
1553,25.04.2022,02:47:49,10.4,0,0,0.0,40.1,0.0,36.6,36.6,0.0,16.0,
1554,25.04.2022,02:48:29,10.3,0,0,0.0,40.4,0.0,36.6,36.6,0.0,16.0,
1555,25.04.2022,02:49:09,10.3,0,0,0.0,40.6,0.0,36.6,36.6,0.0,16.0,
1556,25.04.2022,02:49:49,10.2,0,0,0.0,40.6,0.0,36.6,36.6,0.0,16.0,
1557,25.04.2022,02:50:29,10.2,0,0,0.0,40.3,0.2,36.6,36.6,0.0,16.0,
1558,25.04.2022,02:51:09,10.2,0,0,0.0,39.3,0.6,36.6,36.6,0.0,16.0,
1559,25.04.2022,02:51:49,10.2,0,0,0.0,38.2,2.0,36.6,36.6,0.0,16.0,
1560,25.04.2022,02:52:29,10.2,0,0,0.0,35.5,1.2,36.6,36.6,0.0,16.0,
1561,25.04.2022,02:53:09,10.2,0,0,0.0,34.1,0.0,36.6,36.6,0.0,16.0,
1562,25.04.2022,02:53:49,10.2,0,0,0.0,35.2,0.0,36.6,36.6,0.0,16.0,
1563,25.04.2022,02:54:29,10.2,0,0,0.0,35.0,1.5,36.6,36.6,0.0,16.0,
1564,25.04.2022,02:55:09,10.3,0,0,0.0,33.0,1.1,36.6,36.6,0.0,16.0,
1565,25.04.2022,02:55:49,10.2,0,0,0.0,33.0,0.0,36.6,36.6,0.0,16.0,
1566,25.04.2022,02:56:29,10.3,0,0,0.0,34.1,0.0,36.6,36.6,0.0,16.0,
1567,25.04.2022,02:57:09,10.3,0,0,0.0,33.8,1.4,36.6,36.6,0.0,16.0,
1568,25.04.2022,02:57:49,10.3,0,0,0.0,32.0,0.0,36.6,36.6,0.0,16.0,
1569,25.04.2022,02:58:29,10.3,0,0,0.0,32.9,0.0,36.6,36.6,0.0,16.0,
1570,25.04.2022,02:59:09,10.4,0,0,0.0,33.7,0.0,36.6,36.6,0.0,16.0,
1571,25.04.2022,02:59:49,10.4,0,0,0.0,32.9,1.2,36.6,36.6,0.0,16.0,
1572,25.04.2022,03:00:29,10.4,0,0,0.0,31.5,0.0,36.6,36.6,0.0,16.0,
1573,25.04.2022,03:01:09,10.4,0,0,0.0,32.9,0.0,36.6,36.6,0.0,16.0,
1574,25.04.2022,03:01:49,10.5,0,0,0.0,33.5,0.7,36.6,36.6,0.0,16.0,
1575,25.04.2022,03:02:29,10.5,0,0,0.0,32.2,1.0,36.6,36.6,0.0,16.0,
1576,25.04.2022,03:03:09,10.6,0,0,0.0,31.1,0.0,36.6,36.6,0.0,16.0,
1577,25.04.2022,03:03:49,10.6,0,0,0.0,33.0,0.0,36.6,36.6,0.0,16.0,
1578,25.04.2022,03:04:29,10.6,0,0,0.0,33.3,1.1,36.6,36.6,0.0,16.0,
1579,25.04.2022,03:05:09,10.7,0,0,0.0,31.7,0.8,36.6,36.6,0.0,16.0,
1580,25.04.2022,03:05:49,10.7,0,0,0.0,31.2,0.0,36.6,36.6,0.0,16.0,
1581,25.04.2022,03:06:29,10.7,0,0,0.0,32.9,0.0,36.6,36.6,0.0,16.0,
1582,25.04.2022,03:07:09,10.7,0,0,0.0,33.0,1.3,36.6,36.6,0.0,16.0,
1583,25.04.2022,03:07:49,10.7,0,0,0.0,31.3,0.6,36.6,36.6,0.0,16.0,
1584,25.04.2022,03:08:29,10.7,0,0,0.0,31.3,0.0,36.6,36.6,0.0,16.0,
1585,25.04.2022,03:09:09,10.7,0,0,0.0,32.8,0.0,36.6,36.6,0.0,16.0,
1586,25.04.2022,03:09:49,10.7,0,0,0.0,32.7,1.3,36.6,36.6,0.0,16.0,
1587,25.04.2022,03:10:29,10.7,0,0,0.0,31.1,0.6,36.6,36.6,0.0,16.0,
1588,25.04.2022,03:11:09,10.7,0,0,0.0,31.3,0.0,36.6,36.6,0.0,16.0,
1589,25.04.2022,03:11:49,10.7,0,0,0.0,32.7,0.0,36.6,36.6,0.0,16.0,
1590,25.04.2022,03:12:29,10.7,0,0,0.0,32.4,1.3,36.6,36.6,0.0,16.0,
1591,25.04.2022,03:13:09,10.7,0,0,0.0,31.0,0.4,36.6,36.6,0.0,16.0,
1592,25.04.2022,03:13:49,10.7,0,0,0.0,31.2,0.0,36.6,36.6,0.0,16.0,
1593,25.04.2022,03:14:29,10.8,0,0,0.0,32.6,0.0,36.6,36.6,0.0,16.0,
1594,25.04.2022,03:15:09,10.8,0,0,0.0,32.3,1.3,36.6,36.6,0.0,16.0,
1595,25.04.2022,03:15:49,10.8,0,0,0.0,30.8,0.5,36.6,36.6,0.0,16.0,
1596,25.04.2022,03:16:29,10.8,0,0,0.0,30.9,0.0,36.6,36.6,0.0,16.0,
1597,25.04.2022,03:17:09,10.8,0,0,0.0,32.4,0.0,36.6,36.6,0.0,16.0,
1598,25.04.2022,03:17:49,10.8,0,0,0.0,32.2,1.5,36.6,36.6,0.0,16.0,
1599,25.04.2022,03:18:29,10.9,0,0,0.0,30.5,0.0,36.6,36.6,0.0,16.0,
1600,25.04.2022,03:19:09,10.9,0,0,0.0,32.0,0.0,36.6,36.6,0.0,16.0,
1601,25.04.2022,03:19:49,10.9,0,0,0.0,32.5,0.9,36.6,36.6,0.0,16.0,
1602,25.04.2022,03:20:29,10.9,0,0,0.0,30.8,0.3,36.6,36.6,0.0,16.0,
1603,25.04.2022,03:21:09,10.9,0,0,0.0,31.5,0.0,36.6,36.6,0.0,16.0,
1604,25.04.2022,03:21:49,10.9,0,0,0.0,32.4,0.4,36.6,36.6,0.0,16.0,
1605,25.04.2022,03:22:29,10.9,0,0,0.0,31.1,1.3,36.6,36.6,0.0,16.0,
1606,25.04.2022,03:23:09,10.9,0,0,0.0,31.2,0.0,36.6,36.6,0.0,16.0,
1607,25.04.2022,03:23:49,10.9,0,0,0.0,32.3,0.1,36.6,36.6,0.0,16.0,
1608,25.04.2022,03:24:29,10.9,0,0,0.0,31.2,1.5,36.6,36.6,0.0,16.0,
1609,25.04.2022,03:25:09,10.9,0,0,0.0,31.0,0.0,36.6,36.6,0.0,16.0,
1610,25.04.2022,03:25:49,10.9,0,0,0.0,32.1,0.0,36.6,36.6,0.0,16.0,
1611,25.04.2022,03:26:29,10.9,0,0,0.0,31.0,1.4,36.6,36.6,0.0,16.0,
1612,25.04.2022,03:27:09,10.9,0,0,0.0,31.0,0.0,36.6,36.6,0.0,16.0,
1613,25.04.2022,03:27:49,10.9,0,0,0.0,31.9,0.1,36.6,36.6,0.0,16.0,
1614,25.04.2022,03:28:29,10.9,0,0,0.0,30.7,0.8,36.6,36.6,0.0,16.0,
1615,25.04.2022,03:29:09,10.8,0,0,0.0,31.0,0.0,36.6,36.6,0.0,16.0,
1616,25.04.2022,03:29:49,10.8,0,0,0.0,31.7,0.7,36.6,36.6,0.0,16.0,
1617,25.04.2022,03:30:29,10.8,0,0,0.0,30.3,0.0,36.6,36.6,0.0,16.0,
1618,25.04.2022,03:31:09,10.8,0,0,0.0,31.1,0.0,36.6,36.6,0.0,16.0,
1619,25.04.2022,03:31:49,10.8,0,0,0.0,31.6,1.3,36.6,36.6,0.0,16.0,
1620,25.04.2022,03:32:29,10.8,0,0,0.0,30.0,0.0,36.6,36.6,0.0,16.0,
1621,25.04.2022,03:33:09,10.8,0,0,0.0,31.3,0.0,36.6,36.6,0.0,16.0,
1622,25.04.2022,03:33:49,10.7,0,0,0.0,31.1,1.8,36.6,36.6,0.0,16.0,
1623,25.04.2022,03:34:29,10.7,0,0,0.0,30.5,0.0,36.6,36.6,0.0,16.0,
1624,25.04.2022,03:35:09,10.7,0,0,0.0,31.3,0.1,36.6,36.6,0.0,16.0,
1625,25.04.2022,03:35:49,10.7,0,0,0.0,30.1,0.0,36.6,36.6,0.0,16.0,
1626,25.04.2022,03:36:29,10.7,0,0,0.0,30.9,0.0,36.6,36.6,0.0,16.0,
1627,25.04.2022,03:37:09,10.7,0,0,0.0,31.1,1.7,36.6,36.6,0.0,16.0,
1628,25.04.2022,03:37:49,10.7,0,0,0.0,30.1,0.0,36.6,36.6,0.0,16.0,
1629,25.04.2022,03:38:29,10.7,0,0,0.0,30.9,0.0,36.6,36.6,0.0,16.0,
1630,25.04.2022,03:39:09,10.7,0,0,0.0,30.1,0.0,36.6,36.6,0.0,16.0,
1631,25.04.2022,03:39:49,10.7,0,0,0.0,30.5,0.0,36.6,36.6,0.0,16.0,
1632,25.04.2022,03:40:29,10.7,0,0,0.0,30.8,1.4,36.6,36.6,0.0,16.0,
1633,25.04.2022,03:41:09,10.7,0,0,0.0,29.9,0.0,36.6,36.6,0.0,16.0,
1634,25.04.2022,03:41:49,10.7,0,0,0.0,30.6,0.0,36.6,36.6,0.0,16.0,
1635,25.04.2022,03:42:29,10.6,0,0,0.0,29.8,0.0,36.6,36.6,0.0,16.0,
1636,25.04.2022,03:43:09,10.6,0,0,0.0,30.3,0.0,36.6,36.6,0.0,16.0,
1637,25.04.2022,03:43:49,10.6,0,0,0.0,30.4,1.3,36.6,36.6,0.0,16.0,
1638,25.04.2022,03:44:29,10.6,0,0,0.0,29.8,0.0,36.6,36.6,0.0,16.0,
1639,25.04.2022,03:45:09,10.6,0,0,0.0,30.3,0.0,36.6,36.6,0.0,16.0,
1640,25.04.2022,03:45:49,10.6,0,0,0.0,29.6,0.0,36.6,36.6,0.0,16.0,
1641,25.04.2022,03:46:29,10.6,0,0,0.0,30.0,0.0,36.6,36.6,0.0,16.0,
1642,25.04.2022,03:47:09,10.5,0,0,0.0,30.1,1.0,36.6,36.6,0.0,16.0,
1643,25.04.2022,03:47:49,10.5,0,0,0.0,29.7,0.0,36.6,36.6,0.0,16.0,
1644,25.04.2022,03:48:29,10.5,0,0,0.0,30.0,0.1,36.6,36.6,0.0,16.0,
1645,25.04.2022,03:49:09,10.5,0,0,0.0,29.5,0.0,36.6,36.6,0.0,16.0,
1646,25.04.2022,03:49:49,10.5,0,0,0.0,29.7,0.0,36.6,36.6,0.0,16.0,
1647,25.04.2022,03:50:29,10.5,0,0,0.0,30.4,0.0,36.6,36.6,0.0,16.0,
1648,25.04.2022,03:51:09,10.5,0,0,0.0,32.7,0.0,36.6,36.6,0.0,16.0,
1649,25.04.2022,03:51:49,10.5,0,0,0.0,33.4,0.0,36.6,36.6,0.0,16.0,
1650,25.04.2022,03:52:29,10.5,0,0,0.0,33.6,0.0,36.6,36.6,0.0,16.0,
1651,25.04.2022,03:53:09,10.5,0,0,0.0,33.5,0.0,36.6,36.6,0.0,16.0,
1652,25.04.2022,03:53:49,10.5,0,0,0.0,33.6,0.0,36.6,36.6,0.0,16.0,
